"","INDEX","TARGET","KIDSDRIV","AGE","HOMEKIDS","YOJ","INCOME","PARENT1","HOME_VAL","MSTATUS","SEX","EDUCATION","JOB","TRAVTIME","CAR_USE","BLUEBOOK","TIF","CAR_TYPE","RED_CAR","OLDCLAIM","CLM_FREQ","REVOKED","MVR_PTS","CAR_AGE","URBANICITY"
"1700",2130,3970,0,32,0,8,16719.576653894,"No",98989.4748653167,"Yes","M","<High School","Clerical",52.4546015255993,"Commercial",16700,9,"Van","no",45357,1,"Yes",5,1,"Highly Urban/ Urban"
"1701",2131,8060,2,36,4,11,36843.9265439949,"Yes",0,"z_No","z_F","Bachelors","Clerical",37.8166349767295,"Private",21660,1,"z_SUV","no",20731,1,"Yes",7,9,"Highly Urban/ Urban"
"1702",2132,4953,3,45,3,14,51164.7049853169,"No",218258.00708969,"Yes","M","Masters","Lawyer",44.8301358233577,"Private",12310,1,"Minivan","yes",0,0,"Yes",0,10,"Highly Urban/ Urban"
"1703",2133,4735,0,49,0,11,9443.9535492194,"No",0,"z_No","M","z_High School","Student",32.692960679011,"Commercial",6400,3,"Pickup","no",5551,2,"No",4,7,"Highly Urban/ Urban"
"1704",2136,5728,0,53,0,0,0,"No",NA,"Yes","z_F","Bachelors","Home Maker",22.0596759097157,"Commercial",26620,1,"Van","no",4504,3,"No",2,11,"Highly Urban/ Urban"
"1705",2137,2313,1,56,1,17,97669.7703494194,"No",331977.056644376,"Yes","M","z_High School","Professional",33.8211329399374,"Commercial",29700,10,"Panel Truck","yes",7238,2,"No",0,8,"Highly Urban/ Urban"
"1706",2138,3969,0,47,0,16,13637.2366604245,"No",126549.466328664,"Yes","z_F","Masters","Home Maker",49.8743553870123,"Private",26520,1,"Sports Car","no",3431,1,"No",1,16,"Highly Urban/ Urban"
"1707",2139,1114,0,50,0,13,5262.88403754177,"No",0,"z_No","z_F","z_High School","Student",28.6971307509372,"Commercial",10620,11,"z_SUV","no",3553,3,"No",2,7,"Highly Urban/ Urban"
"1708",2140,829.699390708592,1,40,2,8,47840.9491671976,"Yes",0,"z_No","z_F","Bachelors","Clerical",41.7075012785567,"Private",10280,1,"z_SUV","no",9035,4,"No",4,7,"Highly Urban/ Urban"
"1709",2141,5109,1,45,2,14,12106.1500682801,"Yes",0,"z_No","z_F","Bachelors","Student",44.4027281635743,"Commercial",7210,1,"Sports Car","no",36236,3,"Yes",2,12,"Highly Urban/ Urban"
"1710",2142,6023,0,27,4,15,31167.7469026461,"No",122298.148197492,"Yes","z_F","z_High School","z_Blue Collar",57.8672849727332,"Commercial",7320,1,"Minivan","no",7582,2,"No",1,7,"Highly Urban/ Urban"
"1711",2143,2411,1,45,1,15,197835.70720114,"No",504107.485754744,"Yes","M","PhD","",14.6470633138362,"Commercial",25780,3,"Panel Truck","yes",45436,2,"Yes",1,NA,"Highly Urban/ Urban"
"1712",2144,4249,0,33,3,12,101222.153984754,"Yes",0,"z_No","z_F","Bachelors","z_Blue Collar",16.6432485668334,"Commercial",24710,9,"Pickup","no",898,1,"Yes",3,13,"Highly Urban/ Urban"
"1713",2145,7800,0,37,3,14,26424.7085127335,"No",127469.908643046,"Yes","M","<High School","z_Blue Collar",50.0435821049423,"Commercial",9030,4,"Pickup","yes",1602,2,"No",6,6,"Highly Urban/ Urban"
"1714",2146,27711.3734142171,0,49,0,14,39589.428417385,"No",197000.783986299,"Yes","M","z_High School","z_Blue Collar",40.9069999579291,"Commercial",14080,11,"Minivan","yes",3767,3,"No",2,8,"Highly Urban/ Urban"
"1715",2147,4993,0,36,0,9,79801.4108132029,"No",0,"z_No","z_F","z_High School","z_Blue Collar",21.4964960460637,"Commercial",23110,6,"z_SUV","no",0,0,"No",2,1,"Highly Urban/ Urban"
"1716",2151,710,0,48,0,12,108600.634989715,"No",320454.648378352,"Yes","M","z_High School","z_Blue Collar",22.8673776067563,"Commercial",17160,17,"Van","yes",31227,2,"No",4,1,"Highly Urban/ Urban"
"1717",2152,3966,0,33,3,0,0,"Yes",0,"z_No","z_F","z_High School","Student",51.8069872242001,"Commercial",16670,7,"Sports Car","no",1051,1,"No",0,9,"Highly Urban/ Urban"
"1718",2153,2892,0,31,3,15,6392.81388442044,"Yes",0,"z_No","z_F","z_High School","Student",50.4374313307528,"Private",1500,8,"Sports Car","no",5540,2,"No",5,8,"Highly Urban/ Urban"
"1719",2154,4138,0,29,0,11,24275.5607746469,"No",NA,"z_No","z_F","<High School","z_Blue Collar",42.7578949794158,"Private",6830,1,"z_SUV","no",5808,1,"No",5,1,"Highly Urban/ Urban"
"1720",2155,7765,1,38,1,12,149453.176136788,"No",390143.706043632,"Yes","M","Bachelors","Professional",23.8742319857815,"Private",23120,6,"Minivan","no",0,0,"No",1,6,"Highly Urban/ Urban"
"1721",2156,4308,0,41,2,17,21696.3218848954,"No",84617.8573461247,"Yes","z_F","<High School","z_Blue Collar",33.4455460950727,"Private",9530,6,"z_SUV","no",0,0,"No",4,3,"Highly Urban/ Urban"
"1722",2157,31356.852052233,0,48,0,11,39285.4852881237,"No",0,"z_No","z_F","<High School","z_Blue Collar",25.9037095172162,"Private",22930,1,"Pickup","no",6367,1,"No",7,1,"Highly Urban/ Urban"
"1723",2158,7861,2,45,2,9,14640.3804949167,"No",87099.7276257471,"Yes","z_F","<High School","z_Blue Collar",37.1306739921336,"Private",23940,1,"z_SUV","no",0,0,"No",2,5,"Highly Urban/ Urban"
"1724",2159,4681,0,26,1,11,56347.3055428502,"No",201598.641206449,"Yes","M","z_High School","z_Blue Collar",30.2370857441112,"Commercial",16410,10,"Van","yes",0,0,"No",0,1,"Highly Urban/ Urban"
"1725",2160,6001,0,51,0,13,106722.474741011,"No",289522.245405837,"z_No","M","z_High School","z_Blue Collar",34.1615573889711,"Commercial",17270,1,"Van","no",0,0,"No",2,1,"Highly Urban/ Urban"
"1726",2161,4953,0,39,3,16,66524.541749902,"No",228868.084468306,"Yes","M","z_High School","z_Blue Collar",34.2877675603823,"Commercial",14000,4,"Minivan","no",0,0,"No",1,9,"Highly Urban/ Urban"
"1727",2162,6190,0,39,0,11,67607.5182408187,"No",0,"z_No","M","Bachelors","Professional",31.6716840696239,"Private",12160,1,"Minivan","yes",0,0,"No",3,9,"Highly Urban/ Urban"
"1728",2163,3585,0,32,0,NA,24506.3761047945,"No",117745.990376402,"Yes","M","Bachelors","Clerical",66.0490902125545,"Commercial",18260,3,"Van","yes",0,0,"No",0,10,"Highly Urban/ Urban"
"1729",2164,7776,0,32,2,15,29206.1399621252,"No",146212.117825098,"Yes","z_F","z_High School","Clerical",24.1441523977212,"Private",13390,1,"Pickup","no",4447,1,"No",0,8,"Highly Urban/ Urban"
"1730",2167,19247.4852225479,0,50,1,NA,96012.7863904605,"Yes",0,"z_No","M","Masters","Manager",52.2396928771657,"Commercial",26400,3,"Panel Truck","no",2243,3,"No",0,13,"Highly Urban/ Urban"
"1731",2169,4903,0,57,0,8,54028.126659657,"No",202278.475128022,"Yes","z_F","z_High School","Professional",27.8904233441799,"Private",12710,13,"Minivan","no",24458,1,"No",1,1,"Highly Urban/ Urban"
"1732",2173,706,0,36,3,19,34658.0749154866,"No",191264.245108773,"Yes","z_F","z_High School","z_Blue Collar",24.6900705886901,"Commercial",24600,4,"Pickup","no",0,0,"No",1,1,"Highly Urban/ Urban"
"1733",2174,7840.84683298315,0,36,3,13,66858.9865168823,"Yes",0,"z_No","z_F","Bachelors","z_Blue Collar",51.292641207202,"Private",5470,4,"z_SUV","no",0,0,"No",0,1,"Highly Urban/ Urban"
"1734",2175,4192,0,39,3,14,NA,"Yes",0,"z_No","z_F","<High School","z_Blue Collar",41.314769573928,"Private",16070,1,"z_SUV","no",4338,2,"No",1,NA,"Highly Urban/ Urban"
"1735",2177,2009,0,24,1,10,9761.49887404276,"No",92374.1132423736,"Yes","z_F","Bachelors","Professional",66.1021190616943,"Private",11320,10,"Sports Car","yes",14584,2,"Yes",10,0,"Highly Urban/ Urban"
"1736",2178,3432,1,40,1,8,35659.9767518783,"Yes",0,"z_No","z_F","Masters","Professional",31.2883512467599,"Private",5500,6,"z_SUV","no",0,0,"No",1,11,"Highly Urban/ Urban"
"1737",2179,3454,1,44,2,NA,28044.510867736,"No",158816.553270407,"Yes","M","<High School","Clerical",47.9550026764798,"Commercial",20450,1,"Van","yes",0,0,"No",4,1,"Highly Urban/ Urban"
"1738",2180,1853,0,48,0,14,96659.2338584229,"No",246611.64154434,"Yes","z_F","Bachelors","z_Blue Collar",61.4008308013373,"Commercial",18490,9,"z_SUV","no",4906,1,"No",0,7,"Highly Urban/ Urban"
"1739",2181,4198,0,35,0,9,22543.0872251538,"No",150019.412150205,"z_No","z_F","<High School","Clerical",31.6731967992516,"Private",7250,4,"z_SUV","no",3002,1,"No",0,6,"Highly Urban/ Urban"
"1740",2183,8284,0,44,0,12,60216.6662766263,"No",0,"z_No","z_F","Bachelors","z_Blue Collar",5,"Commercial",7520,8,"z_SUV","no",0,0,"No",0,12,"Highly Urban/ Urban"
"1741",2184,6221.58373274224,1,42,3,13,156532.453811515,"Yes",0,"z_No","M","Bachelors","Professional",30.5455317884149,"Commercial",18060,6,"Van","no",785,2,"No",4,14,"Highly Urban/ Urban"
"1742",2185,4753,0,50,0,12,131310.846829749,"No",0,"z_No","M","z_High School","Professional",43.3013773637601,"Commercial",26370,7,"Panel Truck","yes",5055,3,"No",7,9,"Highly Urban/ Urban"
"1743",2186,2327,2,44,2,0,0,"No",0,"Yes","M","Bachelors","Student",16.5545427418082,"Commercial",1500,13,"Minivan","yes",0,0,"No",4,5,"Highly Urban/ Urban"
"1744",2187,6001,0,58,0,13,69879.4630519289,"No",259753.166475177,"Yes","z_F","Bachelors","Professional",32.9100057393179,"Private",20520,1,"z_SUV","no",3120,2,"No",6,12,"Highly Urban/ Urban"
"1745",2188,7505.11954817731,0,43,0,10,72893.9013996506,"No",0,"z_No","M","<High School","z_Blue Collar",54.7129542895643,"Private",5800,4,"Pickup","yes",22464,2,"Yes",3,4,"Highly Urban/ Urban"
"1746",2190,6088.22120859569,0,49,0,8,31873.3833230325,"No",123024.90743506,"Yes","z_F","<High School","Clerical",40.9597151137691,"Private",9830,12,"z_SUV","no",4600,2,"No",0,1,"Highly Urban/ Urban"
"1747",2192,3822,0,53,0,13,61486.1822204894,"No",0,"z_No","M","Bachelors","z_Blue Collar",31.759632050527,"Commercial",24180,10,"Panel Truck","yes",19709,3,"Yes",0,10,"Highly Urban/ Urban"
"1748",2193,8067,1,53,1,16,63269.4949409239,"No",243277.217722062,"Yes","M","Masters","Lawyer",44.6837882245012,"Private",6710,7,"Pickup","yes",3850,4,"No",0,11,"Highly Urban/ Urban"
"1749",2194,1232,0,38,2,11,42228.995136369,"No",167121.206747382,"Yes","z_F","<High School","Clerical",21.3118034758716,"Commercial",23020,9,"Pickup","no",0,0,"No",2,1,"Highly Urban/ Urban"
"1750",2195,7907,2,44,2,NA,0,"No",64624.2135051362,"Yes","z_F","<High School","Home Maker",39.8256078138182,"Private",11910,7,"z_SUV","no",36386,2,"Yes",2,6,"Highly Urban/ Urban"
"1751",2196,3331,2,62,4,19,174139.545161178,"No",487306.791073983,"Yes","z_F","PhD","Manager",20.2165161533969,"Private",26310,15,"z_SUV","no",0,0,"No",1,17,"Highly Urban/ Urban"
"1752",2198,5610,0,38,0,14,50103.8113645015,"No",241191.424920327,"Yes","z_F","Masters","Lawyer",44.1765539926095,"Private",10310,21,"z_SUV","no",6384,2,"No",5,12,"Highly Urban/ Urban"
"1753",2199,7862,0,25,3,0,0,"No",0,"Yes","z_F","z_High School","Student",27.0841559294994,"Commercial",5950,1,"z_SUV","no",0,0,"No",3,1,"Highly Urban/ Urban"
"1754",2200,7833,1,44,1,11,75161.4279861546,"Yes",241237.198982321,"z_No","z_F","PhD","Doctor",47.9624495751171,"Private",11220,1,"z_SUV","no",6367,4,"No",5,19,"Highly Urban/ Urban"
"1755",2201,3682,0,37,0,11,5590.07049347857,"No",90638.572533119,"Yes","M","<High School","Clerical",27.2872883625179,"Commercial",24770,4,"Panel Truck","yes",0,0,"No",0,1,"Highly Urban/ Urban"
"1756",2205,3350,0,28,2,11,12891.4673256239,"No",86838.603000231,"Yes","z_F","<High School","Home Maker",9.75383195941869,"Commercial",26350,1,"Pickup","no",3683,2,"No",4,5,"Highly Urban/ Urban"
"1757",2207,1683,0,38,2,14,21570.8807330685,"No",109536.06015219,"Yes","M","<High School","Clerical",23.9784586198947,"Private",21990,1,"Van","yes",0,0,"No",3,1,"Highly Urban/ Urban"
"1758",2208,6424,0,54,0,14,60114.9593198774,"No",188845.854366454,"Yes","M","z_High School","z_Blue Collar",26.5275191156213,"Commercial",8130,2,"Pickup","yes",0,0,"No",0,7,"Highly Urban/ Urban"
"1759",2209,5555,0,30,2,0,0,"No",91899.7518238351,"Yes","z_F","z_High School","Student",60.2993732482541,"Commercial",4500,1,"z_SUV","no",0,0,"Yes",3,8,"Highly Urban/ Urban"
"1760",2210,35576.7225057166,0,32,1,13,22243.3576417489,"Yes",0,"z_No","z_F","Bachelors","Home Maker",5,"Commercial",19470,13,"Pickup","no",0,0,"No",0,10,"Highly Urban/ Urban"
"1761",2211,3549,0,48,0,8,36953.8896350752,"No",0,"z_No","M","z_High School","z_Blue Collar",36.804718316692,"Commercial",10000,1,"Pickup","yes",3654,2,"No",3,1,"Highly Urban/ Urban"
"1762",2212,8584,0,49,0,0,0,"No",0,"z_No","M","z_High School","Student",24.1969068433796,"Commercial",6200,4,"Pickup","yes",7304,3,"No",2,1,"z_Highly Rural/ Rural"
"1763",2213,346.503246662188,0,31,1,7,27439.4271135076,"No",NA,"Yes","z_F","z_High School","z_Blue Collar",25.7984073336599,"Private",4500,6,"z_SUV","no",3923,2,"No",0,1,"Highly Urban/ Urban"
"1764",2214,9249.07661121175,0,38,0,9,62290.4451912547,"No",223013.316261042,"z_No","z_F","Bachelors","z_Blue Collar",21.6453446526081,"Commercial",11530,11,"Sports Car","no",7003,1,"No",2,9,"Highly Urban/ Urban"
"1765",2215,5779,0,33,3,NA,3068.32333464066,"No",92992.3210708158,"Yes","z_F","z_High School","Home Maker",34.8345124520642,"Private",5110,6,"z_SUV","no",0,0,"No",0,7,"Highly Urban/ Urban"
"1766",2216,4395,0,46,0,8,177561.788411792,"No",0,"z_No","M","PhD","Manager",53.288059273748,"Commercial",22110,6,"Pickup","no",6935,1,"No",3,19,"Highly Urban/ Urban"
"1767",2217,4043,0,48,1,12,80015.9964549702,"Yes",0,"z_No","z_F","Bachelors","Manager",36.0294065721303,"Commercial",33550,4,"Van","no",0,0,"No",0,7,"Highly Urban/ Urban"
"1768",2220,8696,0,46,0,8,23655.3671199968,"No",190549.712336225,"Yes","M","<High School","z_Blue Collar",39.8868762549555,"Commercial",9340,11,"Pickup","yes",43381,1,"Yes",4,7,"Highly Urban/ Urban"
"1769",2222,5648,0,27,2,13,67167.9500954248,"Yes",0,"z_No","z_F","Bachelors","Professional",36.0461373607924,"Private",15570,6,"Minivan","no",0,0,"Yes",0,9,"Highly Urban/ Urban"
"1770",2223,3720,0,46,0,13,66522.498484964,"No",0,"z_No","z_F","z_High School","z_Blue Collar",36.1465250435608,"Commercial",19860,3,"z_SUV","no",28642,3,"Yes",0,11,"Highly Urban/ Urban"
"1771",2224,1282,0,32,3,10,22901.2768004613,"No",87838.5111368954,"Yes","M","z_High School","Clerical",48.5849929154829,"Private",13200,6,"Minivan","no",0,0,"Yes",1,6,"Highly Urban/ Urban"
"1772",2225,223.612001450281,0,33,2,9,31675.2152716062,"No",159621.493099963,"Yes","z_F","z_High School","z_Blue Collar",24.8814408283149,"Commercial",4800,4,"z_SUV","no",0,0,"Yes",0,NA,"Highly Urban/ Urban"
"1773",2227,1664,0,43,0,10,36115.2703617053,"No",176491.340845457,"Yes","M","z_High School","z_Blue Collar",45.8152885593828,"Commercial",11410,1,"Pickup","yes",0,0,"No",3,NA,"Highly Urban/ Urban"
"1774",2229,2075,1,37,2,16,122597.554343578,"No",307050.83289783,"Yes","z_F","PhD","Home Maker",48.0558047754211,"Private",28800,6,"Pickup","no",6407,1,"No",4,12,"Highly Urban/ Urban"
"1775",2230,1132.6339052875,0,48,0,12,49551.0535673324,"No",218903.559223343,"Yes","z_F","Bachelors","Professional",24.119583358721,"Private",6300,1,"z_SUV","no",6130,1,"No",2,NA,"Highly Urban/ Urban"
"1776",2231,4220,0,33,2,0,0,"No",0,"Yes","M","Bachelors","Student",45.12299079596,"Commercial",21380,11,"Van","yes",3676,1,"No",7,7,"Highly Urban/ Urban"
"1777",2233,2573,0,30,4,12,58247.9952245771,"Yes",0,"z_No","M","PhD","",25.0514155719712,"Private",14380,1,"Minivan","no",0,0,"No",2,NA,"Highly Urban/ Urban"
"1778",2234,5391,2,67,3,17,30181.7266934567,"No",143293.260680057,"Yes","z_F","z_High School","Manager",24.641400183094,"Private",20610,4,"Sports Car","no",0,0,"No",2,8,"Highly Urban/ Urban"
"1779",2235,8116,0,44,0,9,40068.9209862587,"No",0,"z_No","M","Bachelors","Student",27.9170053609627,"Commercial",12070,10,"Minivan","yes",1529,3,"No",7,NA,"Highly Urban/ Urban"
"1780",2237,9235,0,26,1,10,46604.1842344067,"Yes",164657.100016189,"z_No","M","z_High School","z_Blue Collar",55.0702367536015,"Commercial",8760,4,"Minivan","yes",6188,1,"No",9,1,"Highly Urban/ Urban"
"1781",2238,4036,0,39,2,0,0,"No",105472.093643656,"Yes","z_F","<High School","Home Maker",10.3234516547186,"Private",5400,1,"Sports Car","no",0,0,"No",0,1,"Highly Urban/ Urban"
"1782",2239,4541,0,42,0,11,105796.060881446,"No",290251.058489706,"Yes","z_F","Masters","Lawyer",21.0391043399116,"Private",26880,4,"Sports Car","no",20061,3,"Yes",0,12,"Highly Urban/ Urban"
"1783",2240,1882,0,32,3,NA,70297.978116136,"No",NA,"Yes","z_F","z_High School","z_Blue Collar",45.6438625202913,"Commercial",11730,1,"z_SUV","no",5715,2,"No",5,6,"Highly Urban/ Urban"
"1784",2242,3049.69507420039,0,46,0,10,21237.9468043969,"No",0,"z_No","M","<High School","Clerical",38.8472259218138,"Private",14410,1,"Minivan","yes",9513,1,"No",3,7,"Highly Urban/ Urban"
"1785",2243,3278.40740900927,0,48,0,10,34605.7239488932,"No",163682.105351242,"Yes","M","<High School","z_Blue Collar",58.9244974255242,"Private",3920,1,"Minivan","yes",0,0,"No",1,1,"Highly Urban/ Urban"
"1786",2244,6049,0,24,0,9,21455.2103734037,"No",0,"z_No","M","Bachelors","Professional",7.65516179725812,"Private",6050,18,"Pickup","yes",2661,3,"No",6,5,"Highly Urban/ Urban"
"1787",2246,2200,0,55,0,11,39974.6648049986,"No",190228.027977819,"Yes","z_F","<High School","Clerical",56.720639565288,"Private",11860,6,"Sports Car","no",0,0,"No",0,1,"Highly Urban/ Urban"
"1788",2247,8139,0,25,4,0,0,"No",0,"Yes","z_F","<High School","Student",52.3233383526161,"Private",17650,11,"Sports Car","no",0,0,"No",3,1,"Highly Urban/ Urban"
"1789",2248,1467,0,63,0,15,42208.8849374387,"No",0,"z_No","M","z_High School","z_Blue Collar",21.9723585674032,"Commercial",16850,1,"Minivan","no",7199,3,"No",1,9,"Highly Urban/ Urban"
"1790",2249,2517,3,45,3,14,3531.78488424464,"No",71733.7007932912,"Yes","z_F","z_High School","Home Maker",35.1727315901671,"Private",6350,1,"z_SUV","no",11564,2,"No",2,6,"Highly Urban/ Urban"
"1791",2250,6499,0,49,0,12,50295.4426250579,"No",234323.972010415,"z_No","M","Bachelors","z_Blue Collar",37.8445004205165,"Commercial",10390,13,"Pickup","yes",2319,2,"No",1,13,"Highly Urban/ Urban"
"1792",2252,8220.27012106227,0,36,2,12,53168.7381643511,"Yes",0,"z_No","z_F","<High School","Clerical",43.9510217988267,"Private",9610,6,"z_SUV","no",3698,2,"No",5,1,"z_Highly Rural/ Rural"
"1793",2253,2528,0,32,1,10,6929.73968180416,"No",0,"Yes","M","z_High School","Student",42.3395168490608,"Commercial",23660,4,"Panel Truck","yes",4415,1,"No",1,8,"Highly Urban/ Urban"
"1794",2254,1483,0,37,0,10,86753.8127125884,"No",0,"z_No","z_F","PhD","Lawyer",21.1033415257549,"Private",13880,1,"Sports Car","no",31966,3,"Yes",2,13,"Highly Urban/ Urban"
"1795",2257,5429,0,48,0,11,11515.458769789,"No",0,"Yes","M","z_High School","Student",20.4937453441417,"Private",10230,4,"Minivan","no",0,0,"No",2,1,"Highly Urban/ Urban"
"1796",2258,5424,1,45,1,14,26155.7669972329,"No",179165.045899285,"Yes","z_F","Bachelors","Professional",48.0781840720192,"Private",14460,1,"z_SUV","no",28959,1,"Yes",0,10,"Highly Urban/ Urban"
"1797",2260,2927.17268001862,0,55,0,2,38370.7880870148,"No",NA,"Yes","z_F","z_High School","z_Blue Collar",44.1651291530449,"Commercial",12820,1,"z_SUV","no",0,0,"No",6,9,"Highly Urban/ Urban"
"1798",2261,4592,0,41,0,12,14128.8429839423,"No",NA,"Yes","M","<High School","Clerical",53.7448325399993,"Private",15210,13,"Minivan","yes",34575,2,"Yes",7,6,"Highly Urban/ Urban"
"1799",2262,38223.4838449017,1,56,1,15,88857.6853673303,"No",249330.965741467,"Yes","z_F","PhD","Lawyer",20.3564791334534,"Private",5670,4,"z_SUV","no",4906,2,"No",2,19,"Highly Urban/ Urban"
"1800",2265,5296,0,56,0,16,38338.2113326731,"No",NA,"Yes","M","<High School","z_Blue Collar",26.0069482605651,"Private",2160,6,"Minivan","no",0,0,"Yes",3,6,"Highly Urban/ Urban"
"1801",2266,1906,0,38,0,12,NA,"No",99549.4265712326,"Yes","z_F","z_High School","Home Maker",12.4141678447152,"Private",5720,4,"Sports Car","no",15635,2,"Yes",0,6,"Highly Urban/ Urban"
"1802",2268,5358,0,50,1,15,39861.3524545059,"No",216739.167954472,"Yes","z_F","Bachelors","Clerical",21.7851053457625,"Private",10490,6,"z_SUV","no",0,0,"No",0,8,"Highly Urban/ Urban"
"1803",2269,761.56977804629,2,45,2,13,109360.510110623,"No",306851.842749188,"Yes","z_F","Bachelors","Manager",9.4504474772078,"Private",1500,1,"z_SUV","no",0,0,"No",0,16,"Highly Urban/ Urban"
"1804",2270,15731.3004792019,0,51,0,11,NA,"No",210209.464235422,"z_No","M","z_High School","z_Blue Collar",30.5702763189347,"Commercial",10670,1,"Pickup","yes",0,0,"No",0,10,"Highly Urban/ Urban"
"1805",2271,3351,0,33,0,7,66603.8006348029,"No",0,"z_No","z_F","Masters","Lawyer",28.8911346340906,"Private",11460,1,"z_SUV","no",1552,2,"No",3,10,"Highly Urban/ Urban"
"1806",2272,5354,0,27,2,11,64412.0825357069,"Yes",0,"z_No","z_F","z_High School","z_Blue Collar",28.5892220050538,"Commercial",4200,6,"Sports Car","no",10679,2,"No",6,6,"Highly Urban/ Urban"
"1807",2274,5179,0,37,0,12,62010.3340650333,"No",0,"z_No","M","Bachelors","Professional",33.0844992661234,"Commercial",7700,1,"Pickup","yes",0,0,"No",2,10,"Highly Urban/ Urban"
"1808",2275,2985,0,52,0,15,99963.2984860155,"No",291132.73899579,"Yes","z_F","z_High School","Clerical",33.2190817863537,"Commercial",29850,7,"Pickup","no",6600,3,"No",3,1,"Highly Urban/ Urban"
"1809",2276,18139.3934369347,0,48,0,11,65239.7226336866,"No",189119.996543691,"z_No","z_F","z_High School","z_Blue Collar",5,"Commercial",12040,7,"Sports Car","no",5396,1,"No",3,1,"Highly Urban/ Urban"
"1810",2278,4066,0,31,0,7,6248.52962371468,"No",0,"z_No","M","z_High School","Student",9.12453836594237,"Commercial",10110,1,"Pickup","yes",2511,2,"No",2,1,"Highly Urban/ Urban"
"1811",2279,29227.3869183611,0,40,2,NA,72639.6380028166,"Yes",0,"z_No","z_F","Masters","Lawyer",16.7703652428769,"Private",14330,1,"z_SUV","no",0,0,"No",0,14,"Highly Urban/ Urban"
